mapping,p,u,exceptional,sample,batch,seed,nanoseconds_per_call
elligator2,11,0,0,149,100,5402,1995.0
simple_swu,11,0,1,149,100,5402,2280.0
elligator2,11,8,0,149,100,5402,1921.0
simple_swu,11,8,1,149,100,5402,2304.0
simple_swu,11,10,0,149,100,5402,2301.0
elligator2,11,9,0,149,100,5402,1887.0
elligator2,11,10,0,149,100,5402,1876.0
elligator2,11,8,0,150,100,5402,1897.0
elligator2,11,6,0,150,100,5402,2033.0
simple_swu,11,0,1,150,100,5402,2288.0
simple_swu,11,10,0,150,100,5402,2338.0
elligator2,11,0,0,150,100,5402,1935.0
simple_swu,11,9,0,150,100,5402,2820.0
simple_swu,11,4,0,150,100,5402,2309.0
elligator2,11,7,1,150,100,5402,1968.0
elligator2,11,4,1,150,100,5402,1918.0
elligator2,11,5,0,150,100,5402,1879.0
simple_swu,11,5,0,150,100,5402,2323.0
elligator2,11,3,0,150,100,5402,1893.0
elligator2,11,2,0,150,100,5402,1930.0
simple_swu,11,1,0,150,100,5402,2326.0
simple_swu,11,8,1,150,100,5402,2286.0
simple_swu,11,6,0,150,100,5402,2294.0
simple_swu,11,3,1,150,100,5402,2282.0
simple_swu,11,7,0,150,100,5402,2299.0
elligator2,11,9,0,150,100,5402,1880.0
simple_swu,11,2,0,150,100,5402,2305.0
elligator2,11,1,0,150,100,5402,1876.0
elligator2,11,10,0,150,100,5402,1895.0
simple_swu,11,8,1,151,100,5402,2267.0
elligator2,11,10,0,151,100,5402,1887.0
simple_swu,11,10,0,151,100,5402,2303.0
elligator2,11,0,0,151,100,5402,1931.0
elligator2,11,6,0,151,100,5402,1890.0
simple_swu,11,4,0,151,100,5402,2319.0
simple_swu,11,3,1,151,100,5402,2269.0
simple_swu,11,7,0,151,100,5402,2298.0
elligator2,11,4,1,151,100,5402,1917.0
simple_swu,11,2,0,151,100,5402,2331.0
elligator2,11,9,0,151,100,5402,1874.0
simple_swu,11,6,0,151,100,5402,2407.0
elligator2,11,2,0,151,100,5402,1870.0
elligator2,11,7,1,151,100,5402,1919.0
elligator2,11,5,0,151,100,5402,2304.0
simple_swu,11,0,1,151,100,5402,2500.0
simple_swu,11,9,0,151,100,5402,2880.0
elligator2,11,8,0,151,100,5402,2668.0
simple_swu,11,5,0,151,100,5402,2573.0
simple_swu,11,1,0,151,100,5402,2320.0
elligator2,11,1,0,151,100,5402,1897.0
elligator2,11,3,0,151,100,5402,1868.0
simple_swu,11,3,1,152,100,5402,2280.0
simple_swu,11,6,0,152,100,5402,2286.0
elligator2,11,3,0,152,100,5402,1895.0
elligator2,11,5,0,152,100,5402,1954.0
elligator2,11,4,1,152,100,5402,1935.0
elligator2,11,0,0,152,100,5402,1935.0
elligator2,11,10,0,152,100,5402,2131.0
simple_swu,11,0,1,152,100,5402,3400.0
elligator2,11,6,0,152,100,5402,2512.0
simple_swu,11,5,0,152,100,5402,3319.0
elligator2,11,7,1,152,100,5402,3527.0
simple_swu,11,4,0,152,100,5402,3897.0
simple_swu,11,7,0,152,100,5402,3010.0
elligator2,11,2,0,152,100,5402,2771.0
simple_swu,11,2,0,152,100,5402,2586.0
simple_swu,11,8,1,152,100,5402,2948.0
simple_swu,11,9,0,152,100,5402,2299.0
elligator2,11,8,0,152,100,5402,1926.0
elligator2,11,1,0,152,100,5402,2349.0
simple_swu,11,10,0,152,100,5402,2311.0
simple_swu,11,1,0,152,100,5402,2313.0
elligator2,11,9,0,152,100,5402,1882.0
simple_swu,11,7,0,153,100,5402,2302.0
simple_swu,11,5,0,153,100,5402,2297.0
elligator2,11,6,0,153,100,5402,1895.0
simple_swu,11,8,1,153,100,5402,2405.0
elligator2,11,4,1,153,100,5402,2141.0
simple_swu,11,0,1,153,100,5402,2641.0
simple_swu,11,10,0,153,100,5402,3656.0
simple_swu,11,2,0,153,100,5402,3850.0
elligator2,11,2,0,153,100,5402,2821.0
elligator2,11,5,0,153,100,5402,2815.0
simple_swu,11,6,0,153,100,5402,3477.0
simple_swu,11,4,0,153,100,5402,3650.0
simple_swu,11,1,0,153,100,5402,3566.0
elligator2,11,0,0,153,100,5402,2978.0
elligator2,11,10,0,153,100,5402,2589.0
elligator2,11,1,0,153,100,5402,1988.0
elligator2,11,8,0,153,100,5402,2004.0
elligator2,11,9,0,153,100,5402,1831.0
simple_swu,11,9,0,153,100,5402,2315.0
elligator2,11,3,0,153,100,5402,1941.0
simple_swu,11,3,1,153,100,5402,2242.0
elligator2,11,7,1,153,100,5402,1904.0
simple_swu,11,6,0,154,100,5402,2301.0
elligator2,11,8,0,154,100,5402,2698.0
elligator2,11,3,0,154,100,5402,2525.0
simple_swu,11,2,0,154,100,5402,3069.0
elligator2,11,6,0,154,100,5402,2667.0
elligator2,11,10,0,154,100,5402,1942.0
simple_swu,11,10,0,154,100,5402,2339.0
simple_swu,11,0,1,154,100,5402,2249.0
elligator2,11,7,1,154,100,5402,1928.0
elligator2,11,5,0,154,100,5402,2578.0
elligator2,11,9,0,154,100,5402,2215.0
simple_swu,11,7,0,154,100,5402,2971.0
simple_swu,11,8,1,154,100,5402,2248.0
elligator2,11,4,1,154,100,5402,1917.0
simple_swu,11,1,0,154,100,5402,2340.0
elligator2,11,0,0,154,100,5402,1925.0
simple_swu,11,9,0,154,100,5402,2274.0
simple_swu,11,5,0,154,100,5402,2376.0
elligator2,11,1,0,154,100,5402,2241.0
simple_swu,11,4,0,154,100,5402,2322.0
elligator2,11,2,0,154,100,5402,2319.0
simple_swu,11,3,1,154,100,5402,2542.0
elligator2,11,7,1,155,100,5402,2168.0
simple_swu,11,1,0,155,100,5402,2408.0
simple_swu,11,0,1,155,100,5402,2296.0
elligator2,11,3,0,155,100,5402,1961.0
elligator2,11,6,0,155,100,5402,1922.0
elligator2,11,0,0,155,100,5402,1965.0
elligator2,11,1,0,155,100,5402,1915.0
elligator2,11,4,1,155,100,5402,1925.0
simple_swu,11,10,0,155,100,5402,2325.0
elligator2,11,5,0,155,100,5402,1928.0
simple_swu,11,9,0,155,100,5402,2357.0
simple_swu,11,6,0,155,100,5402,2325.0
simple_swu,11,2,0,155,100,5402,2328.0
elligator2,11,10,0,155,100,5402,1899.0
simple_swu,11,3,1,155,100,5402,2403.0
simple_swu,11,4,0,155,100,5402,2703.0
simple_swu,11,7,0,155,100,5402,2970.0
elligator2,11,9,0,155,100,5402,1974.0
simple_swu,11,8,1,155,100,5402,3004.0
elligator2,11,2,0,155,100,5402,2343.0
simple_swu,11,5,0,155,100,5402,2401.0
elligator2,11,8,0,155,100,5402,2298.0
elligator2,11,0,0,156,100,5402,1937.0
simple_swu,11,9,0,156,100,5402,2314.0
simple_swu,11,7,0,156,100,5402,2305.0
simple_swu,11,1,0,156,100,5402,2294.0
simple_swu,11,2,0,156,100,5402,2289.0
elligator2,11,2,0,156,100,5402,1911.0
elligator2,11,1,0,156,100,5402,1841.0
elligator2,11,6,0,156,100,5402,1882.0
simple_swu,11,5,0,156,100,5402,2311.0
elligator2,11,9,0,156,100,5402,2236.0
elligator2,11,5,0,156,100,5402,2906.0
elligator2,11,3,0,156,100,5402,2320.0
simple_swu,11,8,1,156,100,5402,3667.0
simple_swu,11,10,0,156,100,5402,3807.0
simple_swu,11,6,0,156,100,5402,3770.0
simple_swu,11,0,1,156,100,5402,4104.0
elligator2,11,7,1,156,100,5402,3191.0
simple_swu,11,3,1,156,100,5402,3732.0
elligator2,11,8,0,156,100,5402,3089.0
simple_swu,11,4,0,156,100,5402,3827.0
elligator2,11,4,1,156,100,5402,3131.0
elligator2,11,10,0,156,100,5402,3090.0
elligator2,11,6,0,157,100,5402,3089.0
simple_swu,11,10,0,157,100,5402,2402.0
elligator2,11,4,1,157,100,5402,2021.0
simple_swu,11,8,1,157,100,5402,2269.0
simple_swu,11,6,0,157,100,5402,2299.0
simple_swu,11,9,0,157,100,5402,2380.0
elligator2,11,8,0,157,100,5402,1902.0
simple_swu,11,5,0,157,100,5402,2270.0
elligator2,11,2,0,157,100,5402,1845.0
elligator2,11,10,0,157,100,5402,1830.0
elligator2,11,1,0,157,100,5402,1909.0
simple_swu,11,2,0,157,100,5402,2307.0
elligator2,11,0,0,157,100,5402,1905.0
elligator2,11,5,0,157,100,5402,1855.0
simple_swu,11,0,1,157,100,5402,3058.0
simple_swu,11,4,0,157,100,5402,3268.0
elligator2,11,9,0,157,100,5402,1961.0
simple_swu,11,1,0,157,100,5402,2388.0
elligator2,11,7,1,157,100,5402,1963.0
simple_swu,11,3,1,157,100,5402,2855.0
simple_swu,11,7,0,157,100,5402,2371.0
elligator2,11,3,0,157,100,5402,2020.0
simple_swu,11,6,0,158,100,5402,3106.0
elligator2,11,5,0,158,100,5402,2471.0
simple_swu,11,10,0,158,100,5402,2781.0
elligator2,11,1,0,158,100,5402,2124.0
elligator2,11,4,1,158,100,5402,2030.0
elligator2,11,7,1,158,100,5402,2617.0
simple_swu,11,7,0,158,100,5402,3481.0
elligator2,11,10,0,158,100,5402,2537.0
elligator2,11,3,0,158,100,5402,2295.0
simple_swu,11,0,1,158,100,5402,3439.0
elligator2,11,0,0,158,100,5402,2795.0
elligator2,11,9,0,158,100,5402,2401.0
simple_swu,11,8,1,158,100,5402,2957.0
elligator2,11,2,0,158,100,5402,2925.0
simple_swu,11,2,0,158,100,5402,3196.0
elligator2,11,6,0,158,100,5402,2588.0
simple_swu,11,3,1,158,100,5402,3785.0
simple_swu,11,9,0,158,100,5402,3488.0
simple_swu,11,5,0,158,100,5402,4044.0
simple_swu,11,1,0,158,100,5402,3992.0
simple_swu,11,4,0,158,100,5402,4087.0
elligator2,11,8,0,158,100,5402,3340.0
simple_swu,11,9,0,159,100,5402,4799.0
simple_swu,11,5,0,159,100,5402,3682.0
simple_swu,11,10,0,159,100,5402,3579.0
simple_swu,11,6,0,159,100,5402,3450.0
elligator2,11,1,0,159,100,5402,3021.0
simple_swu,11,0,1,159,100,5402,3815.0
elligator2,11,0,0,159,100,5402,2982.0
elligator2,11,4,1,159,100,5402,2846.0
elligator2,11,2,0,159,100,5402,3619.0
elligator2,11,5,0,159,100,5402,2500.0
simple_swu,11,4,0,159,100,5402,3038.0
elligator2,11,7,1,159,100,5402,2641.0
simple_swu,11,1,0,159,100,5402,2719.0
simple_swu,11,8,1,159,100,5402,2313.0
simple_swu,11,2,0,159,100,5402,2346.0
elligator2,11,8,0,159,100,5402,2000.0
elligator2,11,6,0,159,100,5402,1902.0
elligator2,11,3,0,159,100,5402,2294.0
elligator2,11,9,0,159,100,5402,1913.0
elligator2,11,10,0,159,100,5402,1907.0
simple_swu,11,7,0,159,100,5402,3402.0
simple_swu,11,3,1,159,100,5402,3748.0
simple_swu,11,5,0,160,100,5402,3737.0
elligator2,11,4,1,160,100,5402,3517.0
simple_swu,11,0,1,160,100,5402,3811.0
elligator2,11,0,0,160,100,5402,3158.0
simple_swu,11,3,1,160,100,5402,3843.0
simple_swu,11,7,0,160,100,5402,4036.0
simple_swu,11,2,0,160,100,5402,3834.0
elligator2,11,10,0,160,100,5402,3245.0
elligator2,11,8,0,160,100,5402,3374.0
elligator2,11,5,0,160,100,5402,2872.0
simple_swu,11,4,0,160,100,5402,3343.0
elligator2,11,6,0,160,100,5402,3074.0
simple_swu,11,10,0,160,100,5402,2930.0
simple_swu,11,9,0,160,100,5402,3059.0
simple_swu,11,6,0,160,100,5402,3045.0
elligator2,11,1,0,160,100,5402,2960.0
simple_swu,11,1,0,160,100,5402,2592.0
elligator2,11,3,0,160,100,5402,2028.0
elligator2,11,9,0,160,100,5402,1936.0
simple_swu,11,8,1,160,100,5402,2634.0
elligator2,11,7,1,160,100,5402,1977.0
elligator2,11,2,0,160,100,5402,1978.0
simple_swu,11,5,0,161,100,5402,2379.0
elligator2,11,6,0,161,100,5402,2501.0
simple_swu,11,4,0,161,100,5402,2891.0
elligator2,11,0,0,161,100,5402,2374.0
simple_swu,11,6,0,161,100,5402,2649.0
elligator2,11,2,0,161,100,5402,2421.0
simple_swu,11,3,1,161,100,5402,2925.0
elligator2,11,3,0,161,100,5402,2151.0
simple_swu,11,8,1,161,100,5402,2264.0
simple_swu,11,9,0,161,100,5402,6219.0
elligator2,11,10,0,161,100,5402,3744.0
elligator2,11,9,0,161,100,5402,3293.0
elligator2,11,4,1,161,100,5402,2873.0
elligator2,11,7,1,161,100,5402,2846.0
simple_swu,11,2,0,161,100,5402,3489.0
simple_swu,11,10,0,161,100,5402,3445.0
simple_swu,11,7,0,161,100,5402,3570.0
elligator2,11,5,0,161,100,5402,2884.0
simple_swu,11,1,0,161,100,5402,3189.0
elligator2,11,8,0,161,100,5402,1978.0
simple_swu,11,0,1,161,100,5402,2401.0
elligator2,11,1,0,161,100,5402,1987.0
elligator2,11,4,1,162,100,5402,2198.0
simple_swu,11,6,0,162,100,5402,2415.0
elligator2,11,8,0,162,100,5402,2012.0
simple_swu,11,7,0,162,100,5402,2401.0
elligator2,11,3,0,162,100,5402,1977.0
elligator2,11,7,1,162,100,5402,1980.0
elligator2,11,5,0,162,100,5402,1968.0
elligator2,11,2,0,162,100,5402,1989.0
elligator2,11,1,0,162,100,5402,1980.0
simple_swu,11,1,0,162,100,5402,2422.0
simple_swu,11,2,0,162,100,5402,2405.0
simple_swu,11,3,1,162,100,5402,2390.0
elligator2,11,9,0,162,100,5402,1972.0
elligator2,11,10,0,162,100,5402,1977.0
simple_swu,11,4,0,162,100,5402,2426.0
simple_swu,11,10,0,162,100,5402,2411.0
simple_swu,11,9,0,162,100,5402,2417.0
simple_swu,11,0,1,162,100,5402,2401.0
simple_swu,11,8,1,162,100,5402,2393.0
simple_swu,11,5,0,162,100,5402,2425.0
elligator2,11,6,0,162,100,5402,2035.0
elligator2,11,0,0,162,100,5402,2025.0
simple_swu,11,4,0,163,100,5402,2436.0
simple_swu,11,8,1,163,100,5402,2369.0
elligator2,11,6,0,163,100,5402,1996.0
elligator2,11,3,0,163,100,5402,1976.0
elligator2,11,1,0,163,100,5402,1985.0
simple_swu,11,2,0,163,100,5402,2432.0
simple_swu,11,3,1,163,100,5402,2386.0
elligator2,11,5,0,163,100,5402,2354.0
simple_swu,11,1,0,163,100,5402,2447.0
elligator2,11,10,0,163,100,5402,1915.0
elligator2,11,8,0,163,100,5402,2138.0
elligator2,11,2,0,163,100,5402,2280.0
elligator2,11,9,0,163,100,5402,1902.0
simple_swu,11,6,0,163,100,5402,2382.0
elligator2,11,0,0,163,100,5402,1951.0
simple_swu,11,10,0,163,100,5402,2846.0
simple_swu,11,7,0,163,100,5402,3038.0
elligator2,11,7,1,163,100,5402,2811.0
simple_swu,11,5,0,163,100,5402,3929.0
simple_swu,11,0,1,163,100,5402,3839.0
simple_swu,11,9,0,163,100,5402,3772.0
elligator2,11,4,1,163,100,5402,3200.0
simple_swu,11,8,1,164,100,5402,3159.0
simple_swu,11,6,0,164,100,5402,3408.0
simple_swu,11,2,0,164,100,5402,4526.0
elligator2,11,3,0,164,100,5402,3097.0
simple_swu,11,3,1,164,100,5402,3988.0
simple_swu,11,4,0,164,100,5402,3609.0
elligator2,11,5,0,164,100,5402,2106.0
elligator2,11,0,0,164,100,5402,2346.0
simple_swu,11,0,1,164,100,5402,2336.0
elligator2,11,1,0,164,100,5402,1843.0
elligator2,11,9,0,164,100,5402,1821.0
elligator2,11,2,0,164,100,5402,1868.0
elligator2,11,10,0,164,100,5402,1823.0
elligator2,11,4,1,164,100,5402,1867.0
simple_swu,11,5,0,164,100,5402,2315.0
elligator2,11,7,1,164,100,5402,1922.0
simple_swu,11,1,0,164,100,5402,2379.0
simple_swu,11,9,0,164,100,5402,2365.0
simple_swu,11,7,0,164,100,5402,2392.0
elligator2,11,8,0,164,100,5402,2998.0
simple_swu,11,10,0,164,100,5402,4231.0
elligator2,11,6,0,164,100,5402,3794.0
simple_swu,11,5,0,165,100,5402,3930.0
elligator2,11,7,1,165,100,5402,1992.0
elligator2,11,3,0,165,100,5402,1997.0
elligator2,11,4,1,165,100,5402,1947.0
elligator2,11,10,0,165,100,5402,1907.0
elligator2,11,0,0,165,100,5402,1971.0
elligator2,11,5,0,165,100,5402,1923.0
simple_swu,11,6,0,165,100,5402,2392.0
simple_swu,11,10,0,165,100,5402,2385.0
simple_swu,11,7,0,165,100,5402,2773.0
elligator2,11,9,0,165,100,5402,3000.0
elligator2,11,1,0,165,100,5402,3522.0
elligator2,11,2,0,165,100,5402,3220.0
simple_swu,11,1,0,165,100,5402,3939.0
simple_swu,11,3,1,165,100,5402,3862.0
elligator2,11,6,0,165,100,5402,3245.0
simple_swu,11,0,1,165,100,5402,3965.0
simple_swu,11,8,1,165,100,5402,3877.0
elligator2,11,8,0,165,100,5402,3210.0
simple_swu,11,4,0,165,100,5402,3895.0
simple_swu,11,9,0,165,100,5402,3869.0
simple_swu,11,2,0,165,100,5402,3903.0
simple_swu,11,8,1,166,100,5402,3859.0
simple_swu,11,5,0,166,100,5402,3888.0
simple_swu,11,4,0,166,100,5402,3904.0
simple_swu,11,9,0,166,100,5402,3874.0
elligator2,11,1,0,166,100,5402,3264.0
elligator2,11,6,0,166,100,5402,3156.0
elligator2,11,0,0,166,100,5402,3199.0
elligator2,11,5,0,166,100,5402,3168.0
elligator2,11,10,0,166,100,5402,3105.0
simple_swu,11,6,0,166,100,5402,3821.0
elligator2,11,7,1,166,100,5402,3151.0
elligator2,11,2,0,166,100,5402,3129.0
elligator2,11,4,1,166,100,5402,4998.0
simple_swu,11,0,1,166,100,5402,3656.0
elligator2,11,3,0,166,100,5402,1969.0
simple_swu,11,7,0,166,100,5402,2546.0
simple_swu,11,1,0,166,100,5402,2325.0
elligator2,11,9,0,166,100,5402,2262.0
elligator2,11,8,0,166,100,5402,1891.0
simple_swu,11,10,0,166,100,5402,2450.0
simple_swu,11,3,1,166,100,5402,2276.0
simple_swu,11,2,0,166,100,5402,2442.0
elligator2,11,1,0,167,100,5402,1904.0
simple_swu,11,1,0,167,100,5402,2283.0
elligator2,11,4,1,167,100,5402,2183.0
elligator2,11,5,0,167,100,5402,1939.0
elligator2,11,0,0,167,100,5402,1903.0
simple_swu,11,2,0,167,100,5402,2284.0
simple_swu,11,3,1,167,100,5402,2242.0
elligator2,11,6,0,167,100,5402,2048.0
simple_swu,11,8,1,167,100,5402,2988.0
elligator2,11,3,0,167,100,5402,2656.0
elligator2,11,2,0,167,100,5402,1839.0
simple_swu,11,0,1,167,100,5402,2244.0
simple_swu,11,5,0,167,100,5402,2550.0
simple_swu,11,6,0,167,100,5402,2306.0
elligator2,11,10,0,167,100,5402,1925.0
elligator2,11,8,0,167,100,5402,1896.0
simple_swu,11,9,0,167,100,5402,2320.0
elligator2,11,7,1,167,100,5402,1979.0
simple_swu,11,7,0,167,100,5402,2346.0
simple_swu,11,10,0,167,100,5402,2334.0
elligator2,11,9,0,167,100,5402,1977.0
simple_swu,11,4,0,167,100,5402,2338.0
elligator2,11,4,1,168,100,5402,1985.0
elligator2,11,7,1,168,100,5402,1953.0
elligator2,11,8,0,168,100,5402,2258.0
simple_swu,11,0,1,168,100,5402,2352.0
simple_swu,11,1,0,168,100,5402,3809.0
simple_swu,11,5,0,168,100,5402,2845.0
simple_swu,11,6,0,168,100,5402,2383.0
elligator2,11,2,0,168,100,5402,1937.0
elligator2,11,10,0,168,100,5402,1901.0
elligator2,11,1,0,168,100,5402,1892.0
elligator2,11,9,0,168,100,5402,1894.0
elligator2,11,0,0,168,100,5402,1943.0
elligator2,11,5,0,168,100,5402,1894.0
simple_swu,11,4,0,168,100,5402,2329.0
elligator2,11,6,0,168,100,5402,1902.0
simple_swu,11,7,0,168,100,5402,2340.0
simple_swu,11,8,1,168,100,5402,2310.0
simple_swu,11,10,0,168,100,5402,2332.0
elligator2,11,3,0,168,100,5402,1899.0
simple_swu,11,2,0,168,100,5402,2341.0
simple_swu,11,9,0,168,100,5402,2327.0
simple_swu,11,3,1,168,100,5402,2279.0
simple_swu,11,10,0,169,100,5402,2325.0
elligator2,11,6,0,169,100,5402,1915.0
simple_swu,11,3,1,169,100,5402,2308.0
elligator2,11,0,0,169,100,5402,2147.0
simple_swu,11,8,1,169,100,5402,2272.0
simple_swu,11,5,0,169,100,5402,2810.0
simple_swu,11,7,0,169,100,5402,2400.0
elligator2,11,7,1,169,100,5402,2009.0
elligator2,11,1,0,169,100,5402,1899.0
simple_swu,11,2,0,169,100,5402,2343.0
simple_swu,11,4,0,169,100,5402,2587.0
elligator2,11,3,0,169,100,5402,2140.0
elligator2,11,9,0,169,100,5402,1947.0
elligator2,11,4,1,169,100,5402,1971.0
elligator2,11,5,0,169,100,5402,2746.0
simple_swu,11,0,1,169,100,5402,2554.0
simple_swu,11,1,0,169,100,5402,2318.0
elligator2,11,2,0,169,100,5402,1952.0
elligator2,11,10,0,169,100,5402,1945.0
simple_swu,11,6,0,169,100,5402,2313.0
simple_swu,11,9,0,169,100,5402,2497.0
elligator2,11,8,0,169,100,5402,1914.0
simple_swu,11,6,0,170,100,5402,2383.0
simple_swu,11,3,1,170,100,5402,2251.0
elligator2,11,1,0,170,100,5402,1885.0
simple_swu,11,4,0,170,100,5402,2353.0
elligator2,11,10,0,170,100,5402,1976.0
elligator2,11,2,0,170,100,5402,1922.0
simple_swu,11,7,0,170,100,5402,2303.0
elligator2,11,4,1,170,100,5402,1928.0
simple_swu,11,0,1,170,100,5402,2278.0
elligator2,11,0,0,170,100,5402,1905.0
elligator2,11,3,0,170,100,5402,1947.0
elligator2,11,6,0,170,100,5402,1872.0
elligator2,11,9,0,170,100,5402,1850.0
simple_swu,11,9,0,170,100,5402,2304.0
simple_swu,11,10,0,170,100,5402,2285.0
simple_swu,11,5,0,170,100,5402,2345.0
simple_swu,11,2,0,170,100,5402,2287.0
simple_swu,11,1,0,170,100,5402,2333.0
elligator2,11,7,1,170,100,5402,1905.0
elligator2,11,5,0,170,100,5402,1908.0
elligator2,11,8,0,170,100,5402,1869.0
simple_swu,11,8,1,170,100,5402,2252.0
elligator2,11,10,0,171,100,5402,1917.0
simple_swu,11,1,0,171,100,5402,2312.0
elligator2,11,9,0,171,100,5402,1965.0
simple_swu,11,10,0,171,100,5402,2401.0
elligator2,11,6,0,171,100,5402,1909.0
simple_swu,11,4,0,171,100,5402,2355.0
elligator2,11,1,0,171,100,5402,1895.0
simple_swu,11,7,0,171,100,5402,2326.0
simple_swu,11,6,0,171,100,5402,2301.0
elligator2,11,5,0,171,100,5402,1926.0
simple_swu,11,9,0,171,100,5402,2306.0
elligator2,11,7,1,171,100,5402,1896.0
elligator2,11,3,0,171,100,5402,1867.0
elligator2,11,2,0,171,100,5402,2384.0
simple_swu,11,0,1,171,100,5402,3096.0
elligator2,11,0,0,171,100,5402,3166.0
simple_swu,11,8,1,171,100,5402,3712.0
simple_swu,11,3,1,171,100,5402,3687.0
simple_swu,11,2,0,171,100,5402,3675.0
elligator2,11,8,0,171,100,5402,3013.0
simple_swu,11,5,0,171,100,5402,2594.0
elligator2,11,4,1,171,100,5402,1925.0
elligator2,11,7,1,172,100,5402,1885.0
simple_swu,11,7,0,172,100,5402,2292.0
simple_swu,11,6,0,172,100,5402,2325.0
simple_swu,11,8,1,172,100,5402,2246.0
elligator2,11,5,0,172,100,5402,1895.0
simple_swu,11,5,0,172,100,5402,2792.0
elligator2,11,1,0,172,100,5402,2058.0
simple_swu,11,4,0,172,100,5402,2857.0
elligator2,11,0,0,172,100,5402,2110.0
elligator2,11,9,0,172,100,5402,1941.0
elligator2,11,6,0,172,100,5402,1938.0
simple_swu,11,0,1,172,100,5402,2358.0
elligator2,11,10,0,172,100,5402,1913.0
simple_swu,11,2,0,172,100,5402,2324.0
simple_swu,11,9,0,172,100,5402,2575.0
elligator2,11,2,0,172,100,5402,2025.0
simple_swu,11,10,0,172,100,5402,2343.0
simple_swu,11,3,1,172,100,5402,2265.0
elligator2,11,8,0,172,100,5402,3939.0
elligator2,11,3,0,172,100,5402,2079.0
simple_swu,11,1,0,172,100,5402,2951.0
elligator2,11,4,1,172,100,5402,2641.0
elligator2,11,4,1,173,100,5402,1937.0
simple_swu,11,10,0,173,100,5402,2327.0
elligator2,11,10,0,173,100,5402,1893.0
elligator2,11,5,0,173,100,5402,1932.0
simple_swu,11,0,1,173,100,5402,2266.0
elligator2,11,8,0,173,100,5402,1885.0
elligator2,11,1,0,173,100,5402,1860.0
simple_swu,11,7,0,173,100,5402,2290.0
elligator2,11,7,1,173,100,5402,1914.0
elligator2,11,0,0,173,100,5402,1918.0
simple_swu,11,5,0,173,100,5402,2309.0
simple_swu,11,1,0,173,100,5402,2316.0
elligator2,11,2,0,173,100,5402,1880.0
simple_swu,11,3,1,173,100,5402,2575.0
elligator2,11,3,0,173,100,5402,1940.0
simple_swu,11,2,0,173,100,5402,2334.0
simple_swu,11,4,0,173,100,5402,2305.0
simple_swu,11,9,0,173,100,5402,2303.0
elligator2,11,9,0,173,100,5402,1888.0
simple_swu,11,6,0,173,100,5402,2280.0
simple_swu,11,8,1,173,100,5402,2242.0
elligator2,11,6,0,173,100,5402,1862.0
simple_swu,11,8,1,174,100,5402,2249.0
elligator2,11,8,0,174,100,5402,1998.0
simple_swu,11,5,0,174,100,5402,3061.0
simple_swu,11,1,0,174,100,5402,2546.0
elligator2,11,9,0,174,100,5402,1886.0
simple_swu,11,10,0,174,100,5402,2574.0
simple_swu,11,0,1,174,100,5402,2526.0
elligator2,11,7,1,174,100,5402,1991.0
elligator2,11,6,0,174,100,5402,1896.0
elligator2,11,0,0,174,100,5402,1915.0
elligator2,11,1,0,174,100,5402,1871.0
elligator2,11,4,1,174,100,5402,1916.0
elligator2,11,2,0,174,100,5402,1875.0
simple_swu,11,4,0,174,100,5402,2354.0
simple_swu,11,2,0,174,100,5402,2329.0
elligator2,11,3,0,174,100,5402,1897.0
simple_swu,11,3,1,174,100,5402,2302.0
elligator2,11,5,0,174,100,5402,1938.0
elligator2,11,10,0,174,100,5402,1889.0
simple_swu,11,9,0,174,100,5402,2355.0
simple_swu,11,6,0,174,100,5402,2333.0
simple_swu,11,7,0,174,100,5402,2361.0
elligator2,11,8,0,175,100,5402,1914.0
